datetime,load,t1,t2,t3,t5,t9,t16,mean_temp,hr,month,is_holiday,is_weekend,mean_temp_lag1hr,mean_temp_lag2hr,load_lag1hr,load_lag2hr
2007-03-04 02:00:00,156.774,39,52,32,52,28,56,44.95454545454545,2,3,0,1,47.22727272727273,49.09090909090909,161.045,173.446
2007-03-04 03:00:00,159.08,38,48,31,50,27,54,43.45454545454545,3,3,0,1,44.95454545454545,47.22727272727273,156.774,161.045
2007-03-04 04:00:00,164.94,36,46,29,50,25,53,41.63636363636363,4,3,0,1,43.45454545454545,44.95454545454545,159.08,156.774
2007-03-04 05:00:00,173.308,35,45,28,46,23,53,39.59090909090909,5,3,0,1,41.63636363636363,43.45454545454545,164.94,159.08
2007-03-04 06:00:00,186.908,34,41,27,45,21,48,38.54545454545455,6,3,0,1,39.59090909090909,41.63636363636363,173.308,164.94
2007-03-04 07:00:00,205.098,33,39,26,43,19,47,36.95454545454545,7,3,0,1,38.54545454545455,39.59090909090909,186.908,173.308
2007-03-04 08:00:00,231.118,33,43,25,46,19,49,39.18181818181818,8,3,0,1,36.95454545454545,38.54545454545455,205.098,186.908
2007-03-04 09:00:00,246.881,33,45,26,50,21,49,40.63636363636363,9,3,0,1,39.18181818181818,36.95454545454545,231.118,205.098
2007-03-04 10:00:00,241.205,46,46,27,50,22,49,41.59090909090909,10,3,0,1,40.63636363636363,39.18181818181818,246.881,231.118
2007-03-04 11:00:00,219.98,53,48,28,50,23,49,43.09090909090909,11,3,0,1,41.59090909090909,40.63636363636363,241.205,246.881
2007-03-04 12:00:00,203.38,58,48,31,50,25,49,44.45454545454545,12,3,0,1,43.09090909090909,41.59090909090909,219.98,241.205
2007-03-04 13:00:00,196.183,61,48,32,52,27,51,45.63636363636363,13,3,0,1,44.45454545454545,43.09090909090909,203.38,219.98
2007-03-04 14:00:00,187.471,64,48,33,52,32,51,46.27272727272727,14,3,0,1,45.63636363636363,44.45454545454545,196.183,203.38
2007-03-04 15:00:00,177.543,66,48,35,54,28,51,47.13636363636363,15,3,0,1,46.27272727272727,45.63636363636363,187.471,196.183
2007-03-04 16:00:00,173.949,66,48,37,54,28,50,47.5,16,3,0,1,47.13636363636363,46.27272727272727,177.543,187.471
2007-03-04 17:00:00,178.846,66,48,37,54,28,49,46.68181818181818,17,3,0,1,47.5,47.13636363636363,173.949,177.543
2007-03-04 18:00:00,196.736,63,46,35,50,28,47,44.36363636363637,18,3,0,1,46.68181818181818,47.5,178.846,173.949
2007-03-04 19:00:00,235.238,58,41,33,48,27,46,41.63636363636363,19,3,0,1,44.36363636363637,46.68181818181818,196.736,178.846
2007-03-04 20:00:00,266.947,46,39,31,45,27,45,39.68181818181818,20,3,0,1,41.63636363636363,44.36363636363637,235.238,196.736
2007-03-04 21:00:00,270.62,43,39,31,43,27,44,37.86363636363637,21,3,0,1,39.68181818181818,41.63636363636363,266.947,235.238
2007-03-04 22:00:00,258.507,43,39,29,39,25,44,36.27272727272727,22,3,0,1,37.86363636363637,39.68181818181818,270.62,266.947
2007-03-04 23:00:00,237.703,41,39,29,37,25,43,34.81818181818182,23,3,0,1,36.27272727272727,37.86363636363637,258.507,270.62
2007-03-05 00:00:00,217.348,39,37,29,36,25,42,34.18181818181818,0,3,0,0,34.81818181818182,36.27272727272727,237.703,258.507
2007-03-05 01:00:00,209.088,37,36,30,37,25,42,33.13636363636363,1,3,0,0,34.18181818181818,34.81818181818182,217.348,237.703
2007-03-05 02:00:00,210.459,36,36,31,37,25,41,32.31818181818182,2,3,0,0,33.13636363636363,34.18181818181818,209.088,217.348
2007-03-05 03:00:00,214.824,33,33,30,36,25,39,31.545454545454547,3,3,0,0,32.31818181818182,33.13636363636363,210.459,209.088
2007-03-05 04:00:00,222.116,32,30,30,32,25,38,30.727272727272727,4,3,0,0,31.545454545454547,32.31818181818182,214.824,210.459
2007-03-05 05:00:00,235.026,30,28,29,32,25,37,30.227272727272727,5,3,0,0,30.727272727272727,31.545454545454547,222.116,214.824
2007-03-05 06:00:00,264.955,30,30,29,32,20,36,29.954545454545453,6,3,0,0,30.227272727272727,30.727272727272727,235.026,222.116
2007-03-05 07:00:00,305.76,30,30,29,30,30,36,30.272727272727273,7,3,0,0,29.954545454545453,30.227272727272727,264.955,235.026
2007-03-05 08:00:00,295.337,36,36,30,36,28,38,34.95454545454545,8,3,0,0,30.272727272727273,29.954545454545453,305.76,264.955
2007-03-05 09:00:00,256.349,43,43,34,43,32,40,40.5,9,3,0,0,34.95454545454545,30.272727272727273,295.337,305.76
2007-03-05 10:00:00,222.699,50,48,37,48,43,43,45.18181818181818,10,3,0,0,40.5,34.95454545454545,256.349,295.337
2007-03-05 11:00:00,200.879,55,52,43,54,48,45,49.22727272727273,11,3,0,0,45.18181818181818,40.5,222.699,256.349
2007-03-05 12:00:00,183.425,46,55,47,55,52,47,52.86363636363637,12,3,0,0,49.22727272727273,45.18181818181818,200.879,222.699
2007-03-05 13:00:00,169.849,48,58,51,59,55,50,56.0,13,3,0,0,52.86363636363637,49.22727272727273,183.425,200.879
2007-03-05 14:00:00,160.836,50,61,54,59,58,54,58.18181818181818,14,3,0,0,56.0,52.86363636363637,169.849,183.425
2007-03-05 15:00:00,153.385,51,61,56,60,60,54,59.68181818181818,15,3,0,0,58.18181818181818,56.0,160.836,169.849
2007-03-05 16:00:00,153.234,51,63,57,60,61,56,60.09090909090909,16,3,0,0,59.68181818181818,58.18181818181818,153.385,160.836
2007-03-05 17:00:00,159.056,51,63,55,60,60,54,59.77272727272727,17,3,0,0,60.09090909090909,59.68181818181818,153.234,153.385
2007-03-05 18:00:00,177.075,49,60,52,61,57,54,57.40909090909091,18,3,0,0,59.77272727272727,60.09090909090909,159.056,153.234
2007-03-05 19:00:00,213.397,54,57,49,57,54,53,54.0,19,3,0,0,57.40909090909091,59.77272727272727,177.075,159.056
2007-03-05 20:00:00,238.319,45,55,48,54,52,53,52.72727272727273,20,3,0,0,54.0,57.40909090909091,213.397,177.075
2007-03-05 21:00:00,234.745,43,54,46,54,50,54,51.45454545454545,21,3,0,0,52.72727272727273,54.0,238.319,213.397
2007-03-05 22:00:00,221.064,42,55,44,52,46,54,49.68181818181818,22,3,0,0,51.45454545454545,52.72727272727273,234.745,238.319
2007-03-05 23:00:00,194.761,41,54,46,50,35,54,49.09090909090909,23,3,0,0,49.68181818181818,51.45454545454545,221.064,234.745
2007-03-06 00:00:00,170.4,40,48,46,50,36,52,48.36363636363637,0,3,0,0,49.09090909090909,49.68181818181818,194.761,221.064
2007-03-06 01:00:00,159.055,39,43,46,46,38,51,47.13636363636363,1,3,0,0,48.36363636363637,49.09090909090909,170.4,194.761
2007-03-06 02:00:00,158.094,38,41,46,46,39,51,45.45454545454545,2,3,0,0,47.13636363636363,48.36363636363637,159.055,170.4
2007-03-06 03:00:00,161.059,37,39,46,45,39,46,44.63636363636363,3,3,0,0,45.45454545454545,47.13636363636363,158.094,159.055
2007-03-06 04:00:00,167.229,37,41,44,43,37,45,43.81818181818182,4,3,0,0,44.63636363636363,45.45454545454545,161.059,158.094
2007-03-06 05:00:00,179.415,36,36,42,39,34,43,42.13636363636363,5,3,0,0,43.81818181818182,44.63636363636363,167.229,161.059
2007-03-06 06:00:00,209.371,36,36,41,37,34,41,40.59090909090909,6,3,0,0,42.13636363636363,43.81818181818182,179.415,167.229
2007-03-06 07:00:00,255.277,35,36,40,36,34,39,39.13636363636363,7,3,0,0,40.59090909090909,42.13636363636363,209.371,179.415
2007-03-06 08:00:00,248.22,35,36,40,46,37,38,42.04545454545455,8,3,0,0,39.13636363636363,40.59090909090909,255.277,209.371
2007-03-06 09:00:00,210.235,40,36,42,52,37,38,44.59090909090909,9,3,0,0,42.04545454545455,39.13636363636363,248.22,255.277
2007-03-06 10:00:00,187.344,47,39,45,54,39,39,46.31818181818182,10,3,0,0,44.59090909090909,42.04545454545455,210.235,248.22
2007-03-06 11:00:00,172.993,52,39,48,55,43,40,48.0,11,3,0,0,46.31818181818182,44.59090909090909,187.344,210.235
2007-03-06 12:00:00,160.887,56,41,50,59,46,39,49.54545454545455,12,3,0,0,48.0,46.31818181818182,172.993,187.344
2007-03-06 13:00:00,153.001,59,45,54,59,46,38,51.22727272727273,13,3,0,0,49.54545454545455,48.0,160.887,172.993
2007-03-06 14:00:00,147.047,61,48,55,61,46,39,52.04545454545455,14,3,0,0,51.22727272727273,49.54545454545455,153.001,160.887
2007-03-06 15:00:00,143.43,63,47,57,63,48,38,53.09090909090909,15,3,0,0,52.04545454545455,51.22727272727273,147.047,153.001
2007-03-06 16:00:00,144.447,63,45,58,61,49,37,52.72727272727273,16,3,0,0,53.09090909090909,52.04545454545455,143.43,147.047
2007-03-06 17:00:00,151.96,63,43,58,61,45,35,51.68181818181818,17,3,0,0,52.72727272727273,53.09090909090909,144.447,143.43
2007-03-06 18:00:00,171.131,60,37,54,54,45,35,48.95454545454545,18,3,0,0,51.68181818181818,52.72727272727273,151.96,144.447
2007-03-06 19:00:00,205.909,57,34,49,50,43,35,45.45454545454545,19,3,0,0,48.95454545454545,51.68181818181818,171.131,151.96
2007-03-06 20:00:00,232.336,54,34,46,46,43,35,43.22727272727273,20,3,0,0,45.45454545454545,48.95454545454545,205.909,171.131
2007-03-06 21:00:00,231.02,52,30,44,45,43,36,42.27272727272727,21,3,0,0,43.22727272727273,45.45454545454545,232.336,205.909
2007-03-06 22:00:00,217.285,50,30,42,45,39,37,41.36363636363637,22,3,0,0,42.27272727272727,43.22727272727273,231.02,232.336
2007-03-06 23:00:00,193.901,48,29,39,43,39,37,40.13636363636363,23,3,0,0,41.36363636363637,42.27272727272727,217.285,231.02
2007-03-07 00:00:00,171.437,46,29,37,41,39,37,39.04545454545455,0,3,0,0,40.13636363636363,41.36363636363637,193.901,217.285
2007-03-07 01:00:00,159.75,45,27,37,41,39,36,38.13636363636363,1,3,0,0,39.04545454545455,40.13636363636363,171.437,193.901
2007-03-07 02:00:00,158.885,45,27,34,37,37,37,37.09090909090909,2,3,0,0,38.13636363636363,39.04545454545455,159.75,171.437
2007-03-07 03:00:00,163.384,43,28,33,37,37,38,36.31818181818182,3,3,0,0,37.09090909090909,38.13636363636363,158.885,159.75
2007-03-07 04:00:00,169.197,43,29,33,39,37,39,36.45454545454545,4,3,0,0,36.31818181818182,37.09090909090909,163.384,158.885
2007-03-07 05:00:00,181.349,41,30,32,39,34,39,36.04545454545455,5,3,0,0,36.45454545454545,36.31818181818182,169.197,163.384
2007-03-07 06:00:00,213.218,39,32,32,41,32,40,36.54545454545455,6,3,0,0,36.04545454545455,36.45454545454545,181.349,169.197
2007-03-07 07:00:00,258.189,39,34,33,41,34,42,37.09090909090909,7,3,0,0,36.54545454545455,36.04545454545455,213.218,181.349
2007-03-07 08:00:00,253.224,35,36,33,46,37,46,39.81818181818182,8,3,0,0,37.09090909090909,36.54545454545455,258.189,213.218
2007-03-07 09:00:00,218.329,46,39,39,54,50,55,44.72727272727273,9,3,0,0,39.81818181818182,37.09090909090909,253.224,258.189
2007-03-07 10:00:00,190.806,55,45,44,63,54,57,50.54545454545455,10,3,0,0,44.72727272727273,39.81818181818182,218.329,253.224
2007-03-07 11:00:00,172.148,61,46,54,68,54,60,56.0,11,3,0,0,50.54545454545455,44.72727272727273,190.806,218.329
2007-03-07 12:00:00,159.774,66,52,63,70,57,60,60.63636363636363,12,3,0,0,56.0,50.54545454545455,172.148,190.806
2007-03-07 13:00:00,151.256,59,61,64,70,57,62,63.54545454545455,13,3,0,0,60.63636363636363,56.0,159.774,172.148
2007-03-07 14:00:00,145.097,61,70,65,72,59,63,65.36363636363636,14,3,0,0,63.54545454545455,60.63636363636363,151.256,159.774
2007-03-07 15:00:00,142.328,63,72,68,70,59,61,66.4090909090909,15,3,0,0,65.36363636363636,63.54545454545455,145.097,151.256
2007-03-07 16:00:00,143.263,63,70,67,72,59,63,66.0,16,3,0,0,66.4090909090909,65.36363636363636,142.328,145.097
2007-03-07 17:00:00,151.235,63,70,66,70,57,61,65.31818181818181,17,3,0,0,66.0,66.4090909090909,143.263,142.328
2007-03-07 18:00:00,166.814,68,64,64,66,57,60,62.13636363636363,18,3,0,0,65.31818181818181,66.0,151.235,143.263
2007-03-07 19:00:00,195.64,63,59,61,59,54,60,58.72727272727273,19,3,0,0,62.13636363636363,65.31818181818181,166.814,151.235
2007-03-07 20:00:00,215.469,52,48,59,55,54,59,55.95454545454545,20,3,0,0,58.72727272727273,62.13636363636363,195.64,166.814
2007-03-07 21:00:00,212.077,49,39,55,54,54,58,54.31818181818182,21,3,0,0,55.95454545454545,58.72727272727273,215.469,195.64
2007-03-07 22:00:00,200.929,47,39,51,54,54,56,51.45454545454545,22,3,0,0,54.31818181818182,55.95454545454545,212.077,215.469
2007-03-07 23:00:00,174.787,46,39,48,54,46,45,49.45454545454545,23,3,0,0,51.45454545454545,54.31818181818182,200.929,212.077
2007-03-08 00:00:00,150.354,45,39,44,52,43,43,46.40909090909091,0,3,0,0,49.45454545454545,51.45454545454545,174.787,200.929
2007-03-08 01:00:00,139.402,43,39,41,52,43,43,44.22727272727273,1,3,0,0,46.40909090909091,49.45454545454545,150.354,174.787
2007-03-08 02:00:00,139.673,41,36,39,54,43,42,42.13636363636363,2,3,0,0,44.22727272727273,46.40909090909091,139.402,150.354
2007-03-08 03:00:00,143.981,40,34,36,54,43,42,40.45454545454545,3,3,0,0,42.13636363636363,44.22727272727273,139.673,139.402
2007-03-08 04:00:00,151.15,39,34,35,50,39,40,38.54545454545455,4,3,0,0,40.45454545454545,42.13636363636363,143.981,139.673
2007-03-08 05:00:00,164.774,38,34,33,41,37,40,37.04545454545455,5,3,0,0,38.54545454545455,40.45454545454545,151.15,143.981
2007-03-08 06:00:00,198.07,37,34,33,37,37,38,35.54545454545455,6,3,0,0,37.04545454545455,38.54545454545455,164.774,151.15
2007-03-08 07:00:00,246.828,36,34,30,37,36,38,34.63636363636363,7,3,0,0,35.54545454545455,37.04545454545455,198.07,164.774
2007-03-08 08:00:00,243.877,36,34,35,37,37,39,35.81818181818182,8,3,0,0,34.63636363636363,35.54545454545455,246.828,198.07
2007-03-08 09:00:00,214.958,43,36,42,41,43,42,38.13636363636363,9,3,0,0,35.81818181818182,34.63636363636363,243.877,246.828
2007-03-08 10:00:00,195.06,50,39,48,43,48,43,40.81818181818182,10,3,0,0,38.13636363636363,35.81818181818182,214.958,243.877
2007-03-08 11:00:00,177.557,56,41,56,46,54,44,43.68181818181818,11,3,0,0,40.81818181818182,38.13636363636363,195.06,214.958
2007-03-08 12:00:00,163.981,61,43,60,52,57,44,46.63636363636363,12,3,0,0,43.68181818181818,40.81818181818182,177.557,195.06
2007-03-08 13:00:00,154.894,64,46,62,54,57,45,49.04545454545455,13,3,0,0,46.63636363636363,43.68181818181818,163.981,177.557
2007-03-08 14:00:00,147.77,67,48,63,55,57,45,51.95454545454545,14,3,0,0,49.04545454545455,46.63636363636363,154.894,163.981
2007-03-08 15:00:00,143.492,69,50,63,57,57,43,53.40909090909091,15,3,0,0,51.95454545454545,49.04545454545455,147.77,154.894
2007-03-08 16:00:00,144.676,69,50,63,59,57,43,54.13636363636363,16,3,0,0,53.40909090909091,51.95454545454545,143.492,147.77
2007-03-08 17:00:00,151.482,69,52,61,59,54,41,53.77272727272727,17,3,0,0,54.13636363636363,53.40909090909091,144.676,143.492
2007-03-08 18:00:00,166.483,66,45,59,54,52,38,51.22727272727273,18,3,0,0,53.77272727272727,54.13636363636363,151.482,144.676
2007-03-08 19:00:00,200.485,61,39,56,50,46,37,47.13636363636363,19,3,0,0,51.22727272727273,53.77272727272727,166.483,151.482
2007-03-08 20:00:00,229.533,52,39,54,50,45,37,45.04545454545455,20,3,0,0,47.13636363636363,51.22727272727273,200.485,166.483
2007-03-08 21:00:00,227.723,50,36,50,46,43,37,43.90909090909091,21,3,0,0,45.04545454545455,47.13636363636363,229.533,200.485
2007-03-08 22:00:00,220.008,48,34,48,46,43,38,42.04545454545455,22,3,0,0,43.90909090909091,45.04545454545455,227.723,229.533
2007-03-08 23:00:00,197.836,47,30,46,45,43,39,41.40909090909091,23,3,0,0,42.04545454545455,43.90909090909091,220.008,227.723
2007-03-09 00:00:00,173.153,46,27,43,45,39,39,40.18181818181818,0,3,0,0,41.40909090909091,42.04545454545455,197.836,220.008
2007-03-09 01:00:00,161.513,45,28,42,43,39,39,39.13636363636363,1,3,0,0,40.18181818181818,41.40909090909091,173.153,197.836
2007-03-09 02:00:00,161.689,43,30,39,41,37,39,38.09090909090909,2,3,0,0,39.13636363636363,40.18181818181818,161.513,173.153
2007-03-09 03:00:00,165.829,43,28,39,39,34,40,37.04545454545455,3,3,0,0,38.09090909090909,39.13636363636363,161.689,161.513
2007-03-09 04:00:00,173.101,39,25,36,39,32,40,35.59090909090909,4,3,0,0,37.04545454545455,38.09090909090909,165.829,161.689
2007-03-09 05:00:00,186.305,36,27,37,37,32,40,34.81818181818182,5,3,0,0,35.59090909090909,37.04545454545455,173.101,165.829
2007-03-09 06:00:00,217.289,37,22,34,37,32,40,34.22727272727273,6,3,0,0,34.81818181818182,35.59090909090909,186.305,173.101
2007-03-09 07:00:00,262.933,34,27,36,36,32,41,33.81818181818182,7,3,0,0,34.22727272727273,34.81818181818182,217.289,186.305
2007-03-09 08:00:00,260.268,39,34,40,37,32,44,37.36363636363637,8,3,0,0,33.81818181818182,34.22727272727273,262.933,217.289
2007-03-09 09:00:00,229.192,45,41,41,45,37,46,41.54545454545455,9,3,0,0,37.36363636363637,33.81818181818182,260.268,262.933
2007-03-09 10:00:00,206.421,48,45,42,50,39,48,44.68181818181818,10,3,0,0,41.54545454545455,37.36363636363637,229.192,260.268
2007-03-09 11:00:00,188.347,52,46,45,54,45,49,47.95454545454545,11,3,0,0,44.68181818181818,41.54545454545455,206.421,229.192
2007-03-09 12:00:00,173.413,55,52,46,57,46,51,50.59090909090909,12,3,0,0,47.95454545454545,44.68181818181818,188.347,206.421
2007-03-09 13:00:00,160.153,59,54,52,61,48,52,53.18181818181818,13,3,0,0,50.59090909090909,47.95454545454545,173.413,188.347
2007-03-09 14:00:00,152.487,59,55,52,61,52,50,54.45454545454545,14,3,0,0,53.18181818181818,50.59090909090909,160.153,173.413
2007-03-09 15:00:00,147.392,60,60,56,63,52,50,55.77272727272727,15,3,0,0,54.45454545454545,53.18181818181818,152.487,160.153
2007-03-09 16:00:00,146.875,60,55,56,63,52,49,56.36363636363637,16,3,0,0,55.77272727272727,54.45454545454545,147.392,152.487
2007-03-09 17:00:00,152.734,60,54,55,61,48,49,55.5,17,3,0,0,56.36363636363637,55.77272727272727,146.875,147.392
2007-03-09 18:00:00,164.392,59,52,53,59,45,47,53.68181818181818,18,3,0,0,55.5,56.36363636363637,152.734,146.875
2007-03-09 19:00:00,191.223,55,46,49,55,43,47,50.45454545454545,19,3,0,0,53.68181818181818,55.5,164.392,152.734
2007-03-09 20:00:00,211.09,54,43,45,52,39,47,47.77272727272727,20,3,0,0,50.45454545454545,53.68181818181818,191.223,164.392
2007-03-09 21:00:00,212.934,54,39,44,52,39,48,46.45454545454545,21,3,0,0,47.77272727272727,50.45454545454545,211.09,191.223
2007-03-09 22:00:00,208.247,50,39,43,50,39,48,44.77272727272727,22,3,0,0,46.45454545454545,47.77272727272727,212.934,211.09
2007-03-09 23:00:00,194.331,49,36,40,48,39,48,44.36363636363637,23,3,0,0,44.77272727272727,46.45454545454545,208.247,212.934
2007-03-10 00:00:00,176.148,48,34,41,48,39,46,43.63636363636363,0,3,0,1,44.36363636363637,44.77272727272727,194.331,208.247
2007-03-10 01:00:00,163.104,45,34,41,46,39,51,42.95454545454545,1,3,0,1,43.63636363636363,44.36363636363637,176.148,194.331
2007-03-10 02:00:00,158.679,45,34,42,46,43,51,42.63636363636363,2,3,0,1,42.95454545454545,43.63636363636363,163.104,176.148
2007-03-10 03:00:00,158.961,45,32,43,46,43,49,41.18181818181818,3,3,0,1,42.63636363636363,42.95454545454545,158.679,163.104
2007-03-10 04:00:00,161.087,45,32,40,45,43,50,39.77272727272727,4,3,0,1,41.18181818181818,42.63636363636363,158.961,158.679
2007-03-10 05:00:00,167.611,43,32,40,45,41,49,39.22727272727273,5,3,0,1,39.77272727272727,41.18181818181818,161.087,158.961
2007-03-10 06:00:00,179.972,43,30,40,45,43,49,38.86363636363637,6,3,0,1,39.22727272727273,39.77272727272727,167.611,161.087
2007-03-10 07:00:00,196.656,36,34,37,43,43,50,38.90909090909091,7,3,0,1,38.86363636363637,39.22727272727273,179.972,167.611
2007-03-10 08:00:00,215.965,46,39,39,48,39,56,43.95454545454545,8,3,0,1,38.90909090909091,38.86363636363637,196.656,179.972
2007-03-10 09:00:00,216.736,54,48,45,54,45,62,50.81818181818182,9,3,0,1,43.95454545454545,38.90909090909091,215.965,196.656
2007-03-10 10:00:00,202.688,46,59,51,59,52,63,57.09090909090909,10,3,0,1,50.81818181818182,43.95454545454545,216.736,215.965
2007-03-10 11:00:00,188.275,57,64,55,64,57,65,61.59090909090909,11,3,0,1,57.09090909090909,50.81818181818182,202.688,216.736
2007-03-10 12:00:00,174.18,66,70,60,66,61,66,64.0909090909091,12,3,0,1,61.59090909090909,57.09090909090909,188.275,202.688
2007-03-10 13:00:00,163.652,57,73,62,68,57,66,65.72727272727273,13,3,0,1,64.0909090909091,61.59090909090909,174.18,188.275
2007-03-10 14:00:00,157.912,59,72,62,68,61,65,66.95454545454545,14,3,0,1,65.72727272727273,64.0909090909091,163.652,174.18
2007-03-10 15:00:00,153.662,60,73,64,70,61,64,67.0,15,3,0,1,66.95454545454545,65.72727272727273,157.912,163.652
2007-03-10 16:00:00,153.989,60,73,63,72,59,63,66.81818181818181,16,3,0,1,67.0,66.95454545454545,153.662,157.912
2007-03-10 17:00:00,157.703,60,70,62,68,59,60,65.72727272727273,17,3,0,1,66.81818181818181,67.0,153.989,153.662
2007-03-10 18:00:00,164.567,58,72,61,66,57,57,63.59090909090909,18,3,0,1,65.72727272727273,66.81818181818181,157.703,153.989
2007-03-10 19:00:00,182.856,63,63,60,63,57,55,60.54545454545455,19,3,0,1,63.59090909090909,65.72727272727273,164.567,157.703
2007-03-10 20:00:00,195.627,54,61,59,57,57,55,57.81818181818182,20,3,0,1,60.54545454545455,63.59090909090909,182.856,164.567
2007-03-10 21:00:00,189.119,52,59,58,54,54,54,55.77272727272727,21,3,0,1,57.81818181818182,60.54545454545455,195.627,182.856
2007-03-10 22:00:00,176.883,57,55,55,52,54,54,55.04545454545455,22,3,0,1,55.77272727272727,57.81818181818182,189.119,195.627
2007-03-10 23:00:00,159.403,57,55,54,50,54,53,53.86363636363637,23,3,0,1,55.04545454545455,55.77272727272727,176.883,189.119
2007-03-11 00:00:00,139.134,60,55,53,48,52,50,52.18181818181818,0,3,0,1,53.86363636363637,55.04545454545455,159.403,176.883
2007-03-11 01:00:00,124.158,54,54,50,46,52,51,51.5,1,3,0,1,52.18181818181818,53.86363636363637,139.134,159.403
2007-03-11 03:00:00,116.795,55,54,51,48,52,53,50.81818181818182,3,3,0,1,51.5,52.18181818181818,124.158,139.134
2007-03-11 04:00:00,114.297,55,55,49,46,52,52,50.04545454545455,4,3,0,1,50.81818181818182,51.5,116.795,124.158
2007-03-11 05:00:00,116.183,52,55,49,46,48,53,50.18181818181818,5,3,0,1,50.04545454545455,50.81818181818182,114.297,116.795
2007-03-11 06:00:00,120.775,52,55,49,45,48,52,49.13636363636363,6,3,0,1,50.18181818181818,50.04545454545455,116.183,114.297
2007-03-11 07:00:00,130.578,54,54,48,45,46,52,48.59090909090909,7,3,0,1,49.13636363636363,50.18181818181818,120.775,116.183
2007-03-11 08:00:00,149.566,52,55,51,45,45,51,48.36363636363637,8,3,0,1,48.59090909090909,49.13636363636363,130.578,120.775
2007-03-11 09:00:00,175.877,55,59,47,52,45,56,52.18181818181818,9,3,0,1,48.36363636363637,48.59090909090909,149.566,130.578
2007-03-11 10:00:00,181.811,61,61,52,61,46,57,56.72727272727273,10,3,0,1,52.18181818181818,48.36363636363637,175.877,149.566
2007-03-11 11:00:00,171.945,68,63,57,64,48,58,60.77272727272727,11,3,0,1,56.72727272727273,52.18181818181818,181.811,175.877
2007-03-11 12:00:00,164.26,72,63,60,68,52,60,63.59090909090909,12,3,0,1,60.77272727272727,56.72727272727273,171.945,181.811
2007-03-11 13:00:00,163.459,72,64,62,70,57,56,65.0,13,3,0,1,63.59090909090909,60.77272727272727,164.26,171.945
2007-03-11 14:00:00,160.319,73,70,63,72,57,54,66.0,14,3,0,1,65.0,63.59090909090909,163.459,164.26
2007-03-11 15:00:00,154.096,72,70,64,72,57,56,66.68181818181819,15,3,0,1,66.0,65.0,160.319,163.459
2007-03-11 16:00:00,152.121,73,70,65,73,59,55,66.81818181818181,16,3,0,1,66.68181818181819,66.0,154.096,160.319
2007-03-11 17:00:00,154.623,73,70,65,72,59,54,66.45454545454545,17,3,0,1,66.81818181818181,66.68181818181819,152.121,154.096
2007-03-11 18:00:00,160.374,73,70,63,72,57,53,65.18181818181819,18,3,0,1,66.45454545454545,66.81818181818181,154.623,152.121
2007-03-11 19:00:00,167.76,70,63,60,68,52,50,62.04545454545455,19,3,0,1,65.18181818181819,66.45454545454545,160.374,154.623
2007-03-11 20:00:00,189.909,66,55,57,63,52,48,57.0,20,3,0,1,62.04545454545455,65.18181818181819,167.76,160.374
2007-03-11 21:00:00,214.98,60,55,51,57,48,47,54.04545454545455,21,3,0,1,57.0,62.04545454545455,189.909,167.76
2007-03-11 22:00:00,202.855,57,54,54,59,46,47,51.54545454545455,22,3,0,1,54.04545454545455,57.0,214.98,189.909
2007-03-11 23:00:00,175.013,55,48,53,57,45,48,49.68181818181818,23,3,0,1,51.54545454545455,54.04545454545455,202.855,214.98
2007-03-12 00:00:00,144.96,54,43,47,54,45,46,47.54545454545455,0,3,0,0,49.68181818181818,51.54545454545455,175.013,202.855
2007-03-12 01:00:00,128.379,53,39,44,50,45,42,45.59090909090909,1,3,0,0,47.54545454545455,49.68181818181818,144.96,175.013
2007-03-12 02:00:00,124.678,52,39,41,46,39,44,44.63636363636363,2,3,0,0,45.59090909090909,47.54545454545455,128.379,144.96
2007-03-12 03:00:00,126.291,50,39,42,46,39,46,43.59090909090909,3,3,0,0,44.63636363636363,45.59090909090909,124.678,128.379
2007-03-12 04:00:00,130.774,49,39,39,45,41,47,43.31818181818182,4,3,0,0,43.59090909090909,44.63636363636363,126.291,124.678
2007-03-12 05:00:00,139.821,48,37,39,50,43,48,43.27272727272727,5,3,0,0,43.31818181818182,43.59090909090909,130.774,126.291
2007-03-12 06:00:00,166.536,47,36,38,46,39,47,42.31818181818182,6,3,0,0,43.27272727272727,43.31818181818182,139.821,130.774
2007-03-12 07:00:00,213.135,46,36,36,46,39,47,41.22727272727273,7,3,0,0,42.31818181818182,43.27272727272727,166.536,139.821
2007-03-12 08:00:00,223.127,45,34,34,45,37,46,40.90909090909091,8,3,0,0,41.22727272727273,42.31818181818182,213.135,166.536
2007-03-12 09:00:00,201.848,45,43,38,46,41,48,45.0,9,3,0,0,40.90909090909091,41.22727272727273,223.127,213.135
2007-03-12 10:00:00,186.53,51,48,43,54,43,50,48.63636363636363,10,3,0,0,45.0,40.90909090909091,201.848,223.127
2007-03-12 11:00:00,176.415,57,54,49,57,46,50,52.09090909090909,11,3,0,0,48.63636363636363,45.0,186.53,201.848
2007-03-12 12:00:00,167.097,62,55,52,61,52,51,54.59090909090909,12,3,0,0,52.09090909090909,48.63636363636363,176.415,186.53
2007-03-12 13:00:00,161.147,66,57,56,63,57,52,57.18181818181818,13,3,0,0,54.59090909090909,52.09090909090909,167.097,176.415
2007-03-12 14:00:00,153.633,68,61,60,64,59,52,59.68181818181818,14,3,0,0,57.18181818181818,54.59090909090909,161.147,167.097
